"Deployment","Year","Lured","DateTime","Series","Photos","Species","Sex","Age","Individuals","Duration","DeploymentYear"
"ABMI-0788-SE",2019,"n",2019-05-06 03:27:06,4393,9,"White-tailed Deer","Unkn","Adult",1,79.660861206758,"ABMI-0788-SE_2019"
"ABMI-0788-SE",2019,"n",2019-05-06 03:33:57,4394,1,"White-tailed Deer","Unkn","Adult",1,4.954331846,"ABMI-0788-SE_2019"
"ABMI-0788-SE",2019,"n",2019-05-07 03:34:27,4395,38,"White-tailed Deer","Unkn","Adult",1.10526315789474,229.61397721076,"ABMI-0788-SE_2019"
"ABMI-0788-SE",2019,"n",2019-05-07 10:37:32,4396,6,"White-tailed Deer","Male","Adult",1,42.6663138550699,"ABMI-0788-SE_2019"
"ABMI-0788-SE",2019,"n",2019-05-07 10:38:35,4397,5,"White-tailed Deer","Male","Adult",1,11.954331846,"ABMI-0788-SE_2019"
"ABMI-0788-SE",2019,"n",2019-05-07 11:26:49,4398,16,"White-tailed Deer","Unkn","Adult",1,69.1906657109481,"ABMI-0788-SE_2019"
"ABMI-0788-SE",2019,"n",2019-05-08 21:04:15,4399,9,"White-tailed Deer","Unkn","Adult",1,30.954331846,"ABMI-0788-SE_2019"
"ABMI-0788-SE",2019,"n",2019-05-11 08:32:54,4400,9,"White-tailed Deer","Unkn","Adult",1,72.1938853249583,"ABMI-0788-SE_2019"
"ABMI-0788-SE",2019,"n",2019-05-11 08:36:32,4401,9,"White-tailed Deer","Unkn","Adult",1,66.9357559396142,"ABMI-0788-SE_2019"
"ABMI-0788-SE",2019,"n",2019-05-14 06:55:08,4402,7,"White-tailed Deer","Unkn","Adult",1,32.954331846,"ABMI-0788-SE_2019"
"ABMI-0788-SE",2019,"n",2019-05-14 06:56:14,4403,4,"White-tailed Deer","Unkn","Adult",1,8.954331846,"ABMI-0788-SE_2019"
"ABMI-0788-SE",2019,"n",2019-05-14 07:39:44,4404,1,"White-tailed Deer","Unkn","Adult",1,4.954331846,"ABMI-0788-SE_2019"
"ABMI-0788-SE",2019,"n",2019-05-14 07:43:21,4405,2,"White-tailed Deer","Unkn","Adult",1,6.954331846,"ABMI-0788-SE_2019"
"ABMI-0788-SE",2019,"n",2019-05-15 06:50:18,4406,1,"White-tailed Deer","Unkn","Adult",1,4.954331846,"ABMI-0788-SE_2019"
"ABMI-0788-SE",2019,"n",2019-05-16 22:21:12,4407,4,"White-tailed Deer","Unkn","Adult",1,9.954331846,"ABMI-0788-SE_2019"
"ABMI-0788-SE",2019,"n",2019-05-17 05:39:25,4408,6,"White-tailed Deer","Male","Adult",1,15.954331846,"ABMI-0788-SE_2019"
"ABMI-0788-SE",2019,"n",2019-05-17 20:32:21,4409,5,"White-tailed Deer","Male","Adult",1,39.9090876484045,"ABMI-0788-SE_2019"
"ABMI-0788-SE",2019,"n",2019-05-18 23:26:46,4410,3,"White-tailed Deer","Unkn","Adult",1,15.954331846,"ABMI-0788-SE_2019"
"ABMI-0788-SE",2019,"n",2019-05-20 07:13:29,4411,12,"White-tailed Deer","Female","Adult",2.16666666666667,28.954331846,"ABMI-0788-SE_2019"
"ABMI-0788-SE",2019,"n",2019-05-20 07:21:14,4412,13,"White-tailed Deer","Female","Adult",2.23076923076923,43.954331846,"ABMI-0788-SE_2019"
"ABMI-0788-SE",2019,"n",2019-05-21 05:24:46,4413,2,"White-tailed Deer","Female","Adult",1,7.954331846,"ABMI-0788-SE_2019"
"ABMI-0788-SE",2019,"n",2019-05-21 10:40:13,4414,1,"White-tailed Deer","Male","Adult",1,4.954331846,"ABMI-0788-SE_2019"
"ABMI-0788-SE",2019,"n",2019-05-22 18:24:09,4415,4,"White-tailed Deer","Male","Adult",1,11.954331846,"ABMI-0788-SE_2019"
"ABMI-0788-SE",2019,"n",2019-05-24 08:35:34,4416,9,"White-tailed Deer","Male","Adult",1,30.4250331507081,"ABMI-0788-SE_2019"
"ABMI-0788-SE",2019,"n",2019-05-25 12:08:44,4417,2,"White-tailed Deer","Male","Adult",1,6.954331846,"ABMI-0788-SE_2019"
"ABMI-0788-SE",2019,"n",2019-05-26 10:19:51,4418,4,"White-tailed Deer","Male","Adult",1,11.954331846,"ABMI-0788-SE_2019"
"ABMI-0788-SE",2019,"n",2019-05-26 20:12:44,4419,2,"White-tailed Deer","Female","Adult",1,16.954331846,"ABMI-0788-SE_2019"
"ABMI-0788-SE",2019,"n",2019-05-28 10:21:45,4420,2,"White-tailed Deer","Female","Adult",1,7.954331846,"ABMI-0788-SE_2019"
"ABMI-0788-SE",2019,"n",2019-05-31 11:37:50,4421,2,"White-tailed Deer","Female","Adult",1,6.954331846,"ABMI-0788-SE_2019"
"ABMI-0788-SE",2019,"n",2019-06-04 09:37:37,4422,6,"White-tailed Deer","Male","Adult",1,41.8202615901852,"ABMI-0788-SE_2019"
"ABMI-0788-SE",2019,"n",2019-06-12 06:12:29,4423,29,"White-tailed Deer","Female","Adult",1,90.954331846,"ABMI-0788-SE_2019"
"ABMI-0788-SE",2019,"n",2019-06-12 21:40:25,4424,2,"White-tailed Deer","Male","Adult",1,20.954331846,"ABMI-0788-SE_2019"
"ABMI-0788-SE",2019,"n",2019-06-14 05:49:24,4425,3,"White-tailed Deer","Male","Adult",1,9.954331846,"ABMI-0788-SE_2019"
"ABMI-0788-SE",2019,"n",2019-06-28 05:45:19,4426,5,"White-tailed Deer","Female","Adult",1,11.954331846,"ABMI-0788-SE_2019"
"ABMI-0788-SE",2019,"n",2019-03-24 02:33:18,4427,1,"Wolves, Coyotes and Allies","Unkn","Adult",1,4.5,"ABMI-0788-SE_2019"
"ABMI-0788-SW",2019,"y",2019-06-21 20:45:32,4428,1,"Black Bear","Unkn","Adult",1,6.181914064,"ABMI-0788-SW_2019"
"ABMI-0788-SW",2019,"y",2019-06-21 20:46:12,4429,9,"Black Bear","Unkn","Adult",1,36.181914064,"ABMI-0788-SW_2019"
"ABMI-0788-SW",2019,"y",2019-06-21 22:52:46,4430,4,"Black Bear","Unkn","Adult",1,42.2393584774499,"ABMI-0788-SW_2019"
"ABMI-0788-SW",2019,"y",2019-06-26 21:58:05,4431,4,"Black Bear","Unkn","Adult",1,18.181914064,"ABMI-0788-SW_2019"
"ABMI-0788-SW",2019,"y",2019-06-26 21:58:24,4432,9,"Black Bear","Unkn","Adult",1,49.2385080450587,"ABMI-0788-SW_2019"
"ABMI-0788-SW",2019,"y",2018-12-09 00:02:12,4433,1,"Coyote","Unkn","Adult",1,7.644688645,"ABMI-0788-SW_2019"
"ABMI-0788-SW",2019,"y",2018-12-09 00:29:27,4434,1,"Deer","Unkn","Adult",1,5.271557895,"ABMI-0788-SW_2019"
"ABMI-0788-SW",2019,"y",2018-12-23 13:28:53,4435,1,"Deer","Unkn","Adult",1,5.271557895,"ABMI-0788-SW_2019"
"ABMI-0788-SW",2019,"y",2019-06-10 05:43:33,4436,17,"Moose","Male","Adult",1,40.493406794,"ABMI-0788-SW_2019"
"ABMI-0788-SW",2019,"y",2018-12-06 01:44:14,4437,20,"White-tailed Deer","Unkn","Adult",1,247.021301524586,"ABMI-0788-SW_2019"
"ABMI-0788-SW",2019,"y",2018-12-06 05:24:33,4438,7,"White-tailed Deer","Unkn","Adult",1,83.2481749754541,"ABMI-0788-SW_2019"
"ABMI-0788-SW",2019,"y",2018-12-06 05:42:23,4439,11,"White-tailed Deer","Unkn","Adult",1,82.8479636167752,"ABMI-0788-SW_2019"
"ABMI-0788-SW",2019,"y",2018-12-06 09:16:13,4440,8,"White-tailed Deer","Male","Adult",1,63.7703601124441,"ABMI-0788-SW_2019"
"ABMI-0788-SW",2019,"y",2018-12-07 11:51:10,4441,10,"White-tailed Deer","Unkn","Adult",1,55.954331846,"ABMI-0788-SW_2019"
"ABMI-0788-SW",2019,"y",2018-12-08 17:30:58,4442,5,"White-tailed Deer","Unkn","Adult",1,18.954331846,"ABMI-0788-SW_2019"
"ABMI-0788-SW",2019,"y",2018-12-09 00:29:31,4443,11,"White-tailed Deer","Unkn","Adult",1,87.4493232427326,"ABMI-0788-SW_2019"
"ABMI-0788-SW",2019,"y",2018-12-20 22:43:22,4444,9,"White-tailed Deer","Male","Adult",1,89.7342387000385,"ABMI-0788-SW_2019"
"ABMI-0788-SW",2019,"y",2018-12-23 00:40:03,4445,8,"White-tailed Deer","Unkn","Adult",1,57.4118352786178,"ABMI-0788-SW_2019"
"ABMI-0788-SW",2019,"y",2018-12-23 00:56:29,4446,2,"White-tailed Deer","Unkn","Adult",1,10.954331846,"ABMI-0788-SW_2019"
"ABMI-0788-SW",2019,"y",2018-12-23 13:29:05,4447,19,"White-tailed Deer","Unkn","Adult",1,122.003245552981,"ABMI-0788-SW_2019"
"ABMI-0788-SW",2019,"y",2019-01-26 00:07:41,4448,3,"White-tailed Deer","Unkn","Adult",1,21.954331846,"ABMI-0788-SW_2019"
"ABMI-0788-SW",2019,"y",2019-03-19 04:29:48,4449,2,"White-tailed Deer","Unkn","Adult",1,5.954331846,"ABMI-0788-SW_2019"
"ABMI-0788-SW",2019,"y",2019-03-20 11:38:03,4450,5,"White-tailed Deer","Unkn","Adult",1,12.954331846,"ABMI-0788-SW_2019"
"ABMI-0788-SW",2019,"y",2019-03-28 19:43:05,4451,4,"White-tailed Deer","Unkn","Adult",1,32.1104965999453,"ABMI-0788-SW_2019"
"ABMI-0788-SW",2019,"y",2019-06-01 18:23:30,4452,2,"White-tailed Deer","Female","Adult",1,27.6125475054043,"ABMI-0788-SW_2019"
"ABMI-0788-SW",2019,"y",2019-06-06 20:31:26,4453,1,"White-tailed Deer","Female","Adult",1,4.954331846,"ABMI-0788-SW_2019"
"ABMI-0788-SW",2019,"y",2019-06-06 20:31:37,4454,12,"White-tailed Deer","Female","Adult",1,71.9200245474407,"ABMI-0788-SW_2019"
"ABMI-0788-SW",2019,"y",2019-06-14 23:48:49,4455,11,"White-tailed Deer","Female","Adult",1,38.954331846,"ABMI-0788-SW_2019"
"ABMI-0788-SW",2019,"y",2019-06-20 07:58:11,4456,3,"White-tailed Deer","Female","Adult",1,7.954331846,"ABMI-0788-SW_2019"
"ABMI-0788-SW",2019,"y",2019-06-23 02:50:53,4457,7,"White-tailed Deer","Female","Adult",1,35.954331846,"ABMI-0788-SW_2019"
"ABMI-0789-NE",2019,"y",2019-04-14 12:27:49,4458,2,"Black Bear","Unkn","Adult",1,14.181914064,"ABMI-0789-NE_2019"
"ABMI-0789-NE",2019,"y",2019-04-14 12:33:22,4459,29,"Black Bear","Unkn","Adult",1,179.633722410701,"ABMI-0789-NE_2019"
"ABMI-0789-NE",2019,"y",2019-05-25 19:23:53,4460,7,"Black Bear","Unkn","Adult",1,39.181914064,"ABMI-0789-NE_2019"
"ABMI-0789-NE",2019,"y",2019-01-09 17:41:59,4461,1,"Coyote","Unkn","Adult",1,7.644688645,"ABMI-0789-NE_2019"
"ABMI-0789-NE",2019,"y",2019-05-11 11:51:58,4462,7,"Coyote","Unkn","Adult",1,110.641777572148,"ABMI-0789-NE_2019"
"ABMI-0789-NE",2019,"y",2019-03-30 11:41:17,4463,25,"Moose","Unkn","Adult",1,60.493406794,"ABMI-0789-NE_2019"
"ABMI-0789-NE",2019,"y",2018-12-28 08:07:52,4464,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0789-NE_2019"
"ABMI-0789-NE",2019,"y",2018-12-14 16:41:09,4465,20,"White-tailed Deer","Male","Adult",1,105.250362939422,"ABMI-0789-NE_2019"
"ABMI-0789-NE",2019,"y",2018-12-28 11:29:56,4466,41,"White-tailed Deer","Unkn","Adult",1,114.818929120692,"ABMI-0789-NE_2019"
"ABMI-0789-NE",2019,"y",2019-01-03 13:53:44,4467,28,"White-tailed Deer","Unkn","Adult",1,66.954331846,"ABMI-0789-NE_2019"
"ABMI-0789-NE",2019,"y",2019-01-08 13:00:57,4468,14,"White-tailed Deer","Unkn","Adult",1,30.954331846,"ABMI-0789-NE_2019"
"ABMI-0789-NE",2019,"y",2019-01-08 13:06:36,4469,2,"White-tailed Deer","Unkn","Adult",1,6.954331846,"ABMI-0789-NE_2019"
"ABMI-0789-NE",2019,"y",2019-01-13 10:28:46,4470,8,"White-tailed Deer","Unkn","Adult",1,21.954331846,"ABMI-0789-NE_2019"
"ABMI-0789-NE",2019,"y",2019-01-13 10:31:31,4471,1,"White-tailed Deer","Unkn","Adult",1,4.954331846,"ABMI-0789-NE_2019"
"ABMI-0789-NE",2019,"y",2019-03-16 16:06:44,4472,18,"White-tailed Deer","Unkn","Adult",1,43.954331846,"ABMI-0789-NE_2019"
"ABMI-0789-NW",2019,"n",2019-03-28 11:11:46,4473,2,"Black Bear","Unkn","Adult",1,8.181914064,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2019-03-28 11:11:55,4474,1,"Black Bear","Unkn","Adult",1,6.181914064,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2019-03-28 11:14:09,4475,2,"Black Bear","Unkn","Adult",1,9.181914064,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2019-03-28 11:14:17,4476,1,"Black Bear","Unkn","Adult",1,6.181914064,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2019-03-28 11:14:22,4477,1,"Black Bear","Unkn","Adult",1,6.181914064,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2019-03-28 11:36:49,4478,37,"Black Bear","Unkn","Adult",1,174.331445605611,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2019-03-29 12:19:30,4479,31,"Black Bear","Unkn","Adult",1,147.00688781373,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2019-03-30 21:11:58,4480,3,"Black Bear","Unkn","Adult",1,28.181914064,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2019-03-30 21:14:21,4481,11,"Black Bear","Unkn","Adult",1,83.8208979712112,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2019-03-31 11:12:16,4482,3,"Black Bear","Unkn","Adult",1,17.181914064,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2019-03-31 11:12:32,4483,5,"Black Bear","Unkn","Adult",1,18.181914064,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2019-03-31 11:21:20,4484,4,"Black Bear","Unkn","Adult",1,12.181914064,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2019-03-31 11:21:31,4485,6,"Black Bear","Unkn","Adult",1,25.181914064,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2019-03-31 11:21:54,4486,1,"Black Bear","Unkn","Adult",1,6.181914064,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2019-03-31 17:18:26,4487,11,"Black Bear","Unkn","Adult",1,36.181914064,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2019-03-31 17:19:29,4488,7,"Black Bear","Unkn","Adult",1,77.434076281234,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2019-03-31 17:24:02,4489,20,"Black Bear","Unkn","Adult",1,66.181914064,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2019-04-26 11:41:28,4490,7,"Black Bear","Unkn","Adult",1,26.181914064,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2019-05-07 19:06:26,4491,3,"Black Bear","Unkn","Adult",1,9.181914064,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2019-05-07 19:06:36,4492,5,"Black Bear","Unkn","Adult",1,42.9272762310769,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2018-12-08 14:51:50,4493,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2018-12-13 08:52:54,4494,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2018-12-14 03:51:58,4495,4,"Snowshoe Hare","Unkn","Adult",1,78.5717428654383,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2018-12-15 01:43:32,4496,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2018-12-15 01:51:38,4497,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2018-12-16 11:11:33,4498,2,"Snowshoe Hare","Unkn","Adult",1,15.66675689,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2018-12-17 12:30:37,4499,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2018-12-18 06:54:57,4500,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2018-12-22 08:40:54,4501,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2018-12-31 02:18:15,4502,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2019-01-08 14:21:34,4503,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2019-01-28 06:24:09,4504,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2019-01-29 08:02:18,4505,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2019-02-03 23:01:22,4506,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2019-02-06 17:47:30,4507,2,"Snowshoe Hare","Unkn","Adult",1,12.66675689,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2019-02-17 07:27:15,4508,2,"Snowshoe Hare","Unkn","Adult",1,11.66675689,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2019-02-19 08:46:56,4509,2,"Snowshoe Hare","Unkn","Adult",1,24.66675689,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2019-02-20 22:57:09,4510,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2019-02-20 23:00:47,4511,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2019-02-21 21:17:55,4512,2,"Snowshoe Hare","Unkn","Adult",1,21.66675689,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2019-02-22 02:23:20,4513,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2019-02-22 02:31:01,4514,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2019-02-24 00:57:55,4515,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2019-03-11 20:03:48,4516,2,"Snowshoe Hare","Unkn","Adult",1,12.66675689,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2019-03-12 07:31:36,4517,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2019-03-13 00:48:00,4518,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2019-03-14 01:18:31,4519,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2019-03-15 23:16:35,4520,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2019-03-18 08:07:35,4521,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2019-03-18 09:24:03,4522,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2019-03-18 10:23:36,4523,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2019-03-21 07:51:11,4524,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2019-03-21 08:22:00,4525,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2019-03-21 21:28:07,4526,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2019-03-29 22:02:29,4527,2,"Snowshoe Hare","Unkn","Adult",1,12.66675689,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2019-03-30 08:27:29,4528,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2019-03-31 08:46:33,4529,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2019-04-01 09:31:33,4530,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2019-04-02 08:09:13,4531,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2019-04-03 07:22:11,4532,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2019-04-04 02:31:11,4533,3,"Snowshoe Hare","Unkn","Adult",1,18.66675689,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2019-04-04 09:26:51,4534,2,"Snowshoe Hare","Unkn","Adult",1,14.66675689,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2019-04-26 11:20:55,4535,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2019-05-01 01:50:56,4536,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0789-NW_2019"
"ABMI-0789-NW",2019,"n",2019-06-26 15:48:19,4537,2,"White-tailed Deer","Female","Adult",1,6.954331846,"ABMI-0789-NW_2019"
"ABMI-0789-SE",2019,"n",2019-06-22 01:45:13,4538,1,"Coyote","Unkn","Adult",1,7.644688645,"ABMI-0789-SE_2019"
"ABMI-0789-SE",2019,"n",2019-01-01 00:12:48,4539,5,"Moose","Male","Adult",1,15.493406794,"ABMI-0789-SE_2019"
"ABMI-0789-SE",2019,"n",2019-01-01 00:13:22,4540,14,"Moose","Male","Adult",1,32.493406794,"ABMI-0789-SE_2019"
"ABMI-0789-SE",2019,"n",2018-12-08 05:37:41,4541,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0789-SE_2019"
"ABMI-0789-SE",2019,"n",2019-01-10 22:23:51,4542,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0789-SE_2019"
"ABMI-0789-SE",2019,"n",2019-03-04 00:13:56,4543,3,"Snowshoe Hare","Unkn","Adult",1,26.66675689,"ABMI-0789-SE_2019"
"ABMI-0789-SE",2019,"n",2019-03-06 01:23:05,4544,2,"Snowshoe Hare","Unkn","Adult",1,12.66675689,"ABMI-0789-SE_2019"
"ABMI-0789-SE",2019,"n",2019-03-10 06:46:30,4545,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0789-SE_2019"
"ABMI-0789-SE",2019,"n",2019-03-11 23:37:00,4546,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0789-SE_2019"
"ABMI-0789-SE",2019,"n",2019-03-13 01:56:09,4547,2,"Snowshoe Hare","Unkn","Adult",1,11.66675689,"ABMI-0789-SE_2019"
"ABMI-0789-SE",2019,"n",2019-03-25 00:39:15,4548,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0789-SE_2019"
"ABMI-0789-SE",2019,"n",2019-03-27 00:38:01,4549,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0789-SE_2019"
"ABMI-0789-SE",2019,"n",2019-06-17 06:24:32,4550,3,"Snowshoe Hare","Unkn","Adult",1,15.66675689,"ABMI-0789-SE_2019"
"ABMI-0789-SE",2019,"n",2019-06-17 09:43:31,4551,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0789-SE_2019"
"ABMI-0789-SE",2019,"n",2019-06-27 08:42:36,4552,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0789-SE_2019"
"ABMI-0789-SE",2019,"n",2019-06-29 07:41:32,4553,3,"Snowshoe Hare","Unkn","Adult",1,12.66675689,"ABMI-0789-SE_2019"
"ABMI-0789-SE",2019,"n",2019-06-29 07:57:13,4554,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0789-SE_2019"
"ABMI-0789-SW",2019,"y",2019-05-08 18:47:24,4555,6,"Black Bear","Female","Adult",1,57.42873320295,"ABMI-0789-SW_2019"
"ABMI-0789-SW",2019,"y",2019-05-08 18:50:51,4556,14,"Black Bear","Female","Adult",1.07142857142857,149.219761602885,"ABMI-0789-SW_2019"
"ABMI-0789-SW",2019,"y",2019-06-01 08:58:16,4557,12,"Gray Wolf","Unkn","Adult",1.41666666666667,35.945239617,"ABMI-0789-SW_2019"
"ABMI-0789-SW",2019,"y",2019-01-18 19:15:42,4558,1,"Moose","Unkn","Adult",1,4.493406794,"ABMI-0789-SW_2019"
"ABMI-0789-SW",2019,"y",2019-01-18 19:16:21,4559,2,"Moose","Unkn","Adult",1,10.493406794,"ABMI-0789-SW_2019"
"ABMI-0789-SW",2019,"y",2019-03-20 13:55:35,4560,1,"Moose","Male","Adult",1,4.493406794,"ABMI-0789-SW_2019"
"ABMI-0789-SW",2019,"y",2019-03-20 15:07:17,4561,22,"Moose","Male","Adult",1,178.018388991155,"ABMI-0789-SW_2019"
"ABMI-0789-SW",2019,"y",2019-03-21 15:24:35,4562,2,"Moose","Male","Adult",1,6.493406794,"ABMI-0789-SW_2019"
"ABMI-0789-SW",2019,"y",2019-03-21 16:32:11,4563,13,"Moose","Male","Adult",1,98.7400524991295,"ABMI-0789-SW_2019"
"ABMI-0789-SW",2019,"y",2019-03-29 09:26:05,4564,1,"Red Squirrel","Unkn","Adult",1,7.374206128,"ABMI-0789-SW_2019"
"ABMI-0789-SW",2019,"y",2019-01-08 23:52:23,4565,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0789-SW_2019"
"ABMI-0789-SW",2019,"y",2019-03-14 01:30:34,4566,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0789-SW_2019"
"ABMI-0789-SW",2019,"y",2019-03-24 01:36:34,4567,2,"Snowshoe Hare","Unkn","Adult",1,13.66675689,"ABMI-0789-SW_2019"
"ABMI-0789-SW",2019,"y",2019-04-09 01:03:27,4568,5,"Snowshoe Hare","Unkn","Adult",1,101.275834304555,"ABMI-0789-SW_2019"
"ABMI-0789-SW",2019,"y",2019-04-25 03:04:20,4569,3,"Snowshoe Hare","Unkn","Adult",1,37.6343443455351,"ABMI-0789-SW_2019"
